Store,Month,Year,Address,City,State,Zip,Type,Sum_Dry_Grocery,Sum_Dairy,Sum_Frozen_Food,Sum_Meat,Sum_Produce,Sum_Floral,Sum_Deli,Sum_Bakery,Sum_General_Merchandise,Total_sales,X._Dry_Grocery,X._Dairy,X._Frozen_Food,X._Meat,X._Produce,X._Floral,X._Deli,X._Bakery,X._General_Merchandise,Cluster
S0007,04,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1018629.97,224780.53,205707.84,261130.89,251251.24,20558.04,101061.91,66953.36,144866.96,2294940.74,0.443858942518925,9.79461151576402e-02,8.96353602577119e-02,0.113785460970116,0.109480491422188,8.95798294120658e-03,4.40368277221834e-02,2.91743306626732e-02,6.31244883473549e-02,3
S0007,05,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1154172.32,253120.44,243158.25,307353.16,301960.68,25981.87,118911.34,76975.2,162879.88,2644513.14,0.436440380099605,9.57153270185679e-02,9.19482101722512e-02,0.116222965713833,0.114183845575447,9.82482166830905e-03,4.49653050315341e-02,2.91075127726535e-02,6.15916319477997e-02,3
S0007,06,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1095877.67,237980.4,232165.88,294578.04,318474.66,18341.34,122851.18,76808.13,162015.97,2559093.27,0.428228889836438,9.29940314367674e-02,9.07219298028946e-02,0.115110317960392,0.124448242560538,7.16712447139529e-03,4.80057454099748e-02,3.00138064135505e-02,6.33099121080491e-02,3
S0007,07,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1084894.31,239422.48,230123.25,292146.73,306808.99,14389.09,119070.12,77091.96,160132.5,2524079.43,0.429817816787168,9.48553667346356e-02,9.11711601722455e-02,0.115743873401005,0.121552826885484,5.7007278887416e-03,4.7173681852001e-02,3.05426045962428e-02,6.34419416824771e-02,3
S0007,08,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1167993.33,262080.95,235226.59,307532.42,275635.99,16376.86,127408.22,82502.47,161912.5,2636669.33,0.442980587937434,9.93984899881245e-02,8.92135344100961e-02,0.116636703928285,0.104539460774932,6.21119220892216e-03,4.83216528331219e-02,3.12904121352221e-02,6.14079657838626e-02,2
S0007,09,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1164026.29,268468.39,233874.92,310872.64,249357.13,14028.38,118167.48,77549.21,149936.48,2586280.92,0.450077283174637,0.103804806323978,9.0429047436966e-02,0.120200647035667,9.64153306285073e-02,5.42415168109426e-03,4.56901178391712e-02,2.9984836295355e-02,5.79737795846246e-02,2
S0007,10,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1216844.73,285363.14,255005.75,306428.4,240979.3,18261.04,118132.42,83582.82,155070.7,2679668.3,0.454102744731503,0.106491963949419,9.5163177472376e-02,0.114353108554518,8.99287796179848e-02,6.8146643373734e-03,4.40847175002966e-02,3.11914799305571e-02,5.7869363905973e-02,2
S0007,11,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1247357.49,298488.88,227884.34,313341.1,258834.08,21470.63,126379.56,83571.12,156189.27,2733516.47,0.4563197272413,0.109195932519843,8.33667338393611e-02,0.114629307501484,9.46890508400705e-02,7.85458226999452e-03,4.62333267009728e-02,3.05727515883597e-02,5.71385874986149e-02,2
S0007,12,2015,820 Arneill Rd,Camarillo,CA,93010,Existing,1182772.39,311644.95,214976.54,319109.32,242935.99,20112.23,152469.86,85493.27,201672.94,2731187.49,0.433061587434263,0.114106025727293,7.87117474677654e-02,0.116839038392051,8.89488513291338e-02,7.36391407533871e-03,5.58254827097205e-02,3.13026001741096e-02,7.38407526903252e-02,2
S0008,01,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1018995.76,269893.68,190774.5,262600.42,265821.76,11105.28,77687.18,51667.56,223687.64,2372233.78,0.429551154945614,0.113771957163514,8.04197721187496e-02,0.110697529987959,0.112055465292295,4.68135986159003e-03,3.27485345900437e-02,2.17801299499243e-02,9.42940960903103e-02,1
S0008,02,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,951150.44,237696.31,177862.46,239110.88,266723.3,21218.23,68836.99,49358.37,207299.8,2219256.78,0.428589629001832,0.107106267351361,8.01450564904887e-02,0.107743674438611,0.120185866909912,9.56096211633518e-03,3.10180374891093e-02,2.2240945908026e-02,9.34095602943252e-02,3
S0008,03,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1095228.98,275233.17,206587.76,269387.02,320946.68,23379.59,82656.49,56537.3,226598.26,2556555.25,0.428400278069484,0.107657821985267,8.08070781963347e-02,0.105371092605959,0.125538722466491,9.14495784904316e-03,3.23311964409922e-02,2.2114640393553e-02,8.8634211992876e-02,3
S0008,04,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,979583.92,249311.18,189081.35,238103.74,290550.07,18844.65,78030.06,48005.35,202973.06,2294483.38,0.426930056908933,0.108656781815521,8.24069381579046e-02,0.103772266156053,0.126629842923508,8.21302527804756e-03,3.40076815025786e-02,2.0922073534479e-02,8.84613337229751e-02,3
S0008,05,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,992599.52,247212.85,199293.37,244322.24,314080.06,29056.44,78775.86,52337.08,216477.23,2374154.65,0.418085452015521,0.104126683575562,8.3942876257029e-02,0.102909151263588,0.132291323145272,1.2238646711578e-02,3.31805933535122e-02,2.20445117170442e-02,9.11807619608942e-02,3
S0008,06,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,983124.79,243674.79,195762.72,236731.04,343086.76,19014.01,80375.46,52154.37,212823.94,2366747.88,0.415390586512324,0.102957645830869,8.27138038885663e-02,0.100023767635106,0.144961262202546,8.03381304813929e-03,3.39602966075119e-02,2.20363015599279e-02,8.99225227150093e-02,3
S0008,07,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,998224.95,251420.55,201444.48,244380.65,348199.36,15106.78,82822.52,52353.44,214819.5,2408772.23,0.414412345662089,0.1043770543635,8.36295260677262e-02,0.101454445113725,0.144554705365397,6.27156848283659e-03,3.43837075869975e-02,2.17344916833419e-02,8.91821556743869e-02,3
S0008,08,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1065813.23,271140.88,204763.15,258403.38,316173.89,22375.31,83155.4,55400.04,220547.11,2497772.39,0.426705505380336,0.108553077568449,8.19783062779391e-02,0.103453533650438,0.126582346440302,8.95810606666206e-03,3.32918244804524e-02,2.21797791591411e-02,8.82975209762808e-02,3
S0008,09,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1077248.6,270450.07,201031.67,269618.94,290211.69,14313.64,80784.21,54206.29,207796.87,2465661.98,0.43690035728255,0.109686596213809,8.15325343176196e-02,0.109349514323938,0.117701328225047,5.80519151290965e-03,3.27637002376133e-02,2.19844773694405e-02,8.42763005170725e-02,1
S0008,10,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1128813.98,287299.69,205935.34,277438.38,282892.42,15905.17,77508.28,60192.34,208936.75,2544922.35,0.443555372131492,0.112891338315293,8.09200877975707e-02,0.109016442093017,0.111159548738295,6.24976632391161e-03,3.04560490814189e-02,2.36519357849956e-02,8.20994597340072e-02,1
S0008,11,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1152603.78,292160.81,193585.84,303698.5,305418.65,20138.06,77759.78,62695.73,211856.17,2619917.32,0.439938990135765,0.111515278657725,7.38900569579807e-02,0.115919116104015,0.116575682624977,7.68652500835408e-03,2.9680241970384e-02,2.39304231173219e-02,8.08636854234774e-02,3
S0008,12,2015,3461 W 3rd St,Los Angeles,CA,90020,Existing,1059788.46,277514.06,177808.66,275097.85,265587.52,18877.28,83598.24,58700.33,244429.38,2461401.78,0.430562969691198,0.112746347327335,7.22387793186694e-02,0.111764707507443,0.107900921400975,7.66932085342036e-03,3.39636708965084e-02,2.38483332859213e-02,9.93049497185299e-02,1
S0009,01,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1444609.35,338932.8,252561.26,396421.24,291402.87,15762.77,134414.84,74801.39,253445.31,3202351.83,0.451108880812762,0.105838714167768,7.8867430378504e-02,0.123790657942791,9.09965192675285e-02,4.9222480341893e-03,4.19737889949463e-02,2.33582672894502e-02,7.91434931120607e-02,2
S0009,02,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1252795.96,278406.03,216129.1,334245.22,286517.98,30914.85,113930.18,70702.29,243118.06,2826759.67,0.443191535982258,9.84894587802011e-02,7.64582508706868e-02,0.118243239263421,0.101359157993081,1.09364974773395e-02,4.03041621150623e-02,2.5011779653698e-02,8.6005917864252e-02,1
S0009,03,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1588102.29,350038.75,284851.27,405140.15,359525.29,39979.94,145059.95,90760.2,301052.89,3564510.73,0.445531634014747,9.82010650308801e-02,7.99131470141485e-02,0.113659399757228,0.100862451324421,1.12161087533043e-02,4.06956132237537e-02,2.54621761231169e-02,0.0844584047584,1
S0009,04,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1313526.23,289244.59,235779.92,346470.84,323060.15,22454.76,129798.47,75012.73,231974.47,2967322.16,0.442663842742306,9.74766386673701e-02,7.94588208784179e-02,0.116762124676075,0.108872624063172,7.56734819787818e-03,4.37426282018532e-02,2.52796042880629e-02,7.81763682848646e-02,2
S0009,05,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1472830.38,308275.31,257105.92,403762.9,390772.23,40450.98,141793.54,88695.16,283607.83,3387294.25,0.434810285525091,9.10093092739138e-02,7.59030367674731e-02,0.119199239924314,0.115364122854104,1.19419740401945e-02,4.18604141048567e-02,2.61846634670135e-02,8.37269540430389e-02,1
S0009,06,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1406878.01,296342.8,256307.25,379534.08,421951.09,20491.61,149158.22,88727.73,266044.97,3285435.76,0.428216563272569,9.01989330024216e-02,7.80131674222722e-02,0.115520164667593,0.128430783866552,6.23710566783385e-03,4.53998284842434e-02,2.7006381034825e-02,0.08097707258169,1
S0009,07,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1345061.94,292623.19,252791.06,357388.27,379642.09,16208.52,135262.31,82145.58,249452.16,3110575.12,0.43241583569279,9.40736612077062e-02,8.12682704155366e-02,0.114894595440601,0.122048841565993,5.21077915649245e-03,4.34846627333662e-02,2.64084861580196e-02,8.01948676294948e-02,1
S0009,08,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1467991.52,329180.96,264268.59,394115.36,353052.98,21450.01,156159.76,90113.99,259092.26,3335425.43,0.440121223156831,9.86923458216843e-02,7.92308494212086e-02,0.118160447076762,0.105849459809389,6.43096673877671e-03,4.68185433244718e-02,2.70172401965527e-02,7.76789244543237e-02,2
S0009,09,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1580022.67,357150.85,283026.06,428648.29,339641.01,18745.96,154447.82,88214.06,260575.27,3510471.99,0.450088385408254,0.101738698105949,8.06233636975978e-02,0.122105600392499,9.67508104230736e-02,5.34001127295706e-03,4.39963117324289e-02,2.51288317500576e-02,7.42279872171833e-02,2
S0009,10,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1683409.38,388406.64,302653.03,451313.68,341051.31,23704.27,161214.59,97217.86,307317.94,3756288.7,0.448157613657331,0.103401700726571,8.05723559001203e-02,0.120148826686298,9.07947544074554e-02,6.31055594848181e-03,4.29185834411503e-02,0.02588135997108,8.18142492615118e-02,2
S0009,11,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1737046.85,415284.34,271589.42,464123.07,365319.23,23592.94,164439.01,100407.37,274580.63,3816382.86,0.455155290682759,0.10881621557225,7.11640917494321e-02,0.121613340963385,9.57239468369271e-02,6.18201602550956e-03,4.30876607594868e-02,2.6309564234863e-02,7.19478731753868e-02,2
S0009,12,2015,4033 W Avenue L,Lancaster,CA,93536,Existing,1697937.55,439275.76,257280.26,475850.78,358605.63,22719.59,212476.46,100934.06,350721.72,3915801.81,0.433611717953621,0.112180284221279,6.57030852130895e-02,0.121520649687835,9.15791062469528e-02,5.80202755460701e-03,5.42612906141948e-02,2.5776090031482e-02,8.95657484769384e-02,2
S0010,01,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,774807.98,207645.07,144044.98,186922.98,199826.06,12615.37,61842.91,61652.4,111797.43,1761155.18,0.43994304919797,0.117902767659577,8.17900555475185e-02,0.106136575653714,0.113463062352064,7.16312233201392e-03,3.51149692555769e-02,3.50067959371985e-02,6.34796020643678e-02,3
S0010,02,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,685077.69,177267.33,122941.89,177303.9,187528.79,19393.62,55436.21,59172.14,105845.9,1589967.47,0.430875287027099,0.111491167803578,7.73235253674718e-02,0.111514168274147,0.117945048271962,1.21974948330232e-02,3.48662542133645e-02,3.72159437953784e-02,6.6571110413976e-02,3
S0010,03,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,832292.66,214079.14,152606.64,203352.35,234486.44,27894.18,66208.71,69917.86,123445.8,1924283.78,0.432520748057233,0.111251335289019,7.93056832812882e-02,0.105676902811081,0.121856475867608,1.44958764865752e-02,3.44069365901946e-02,3.6334484927166e-02,6.4151556689835e-02,3
S0010,04,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,721553.87,189248.89,139031.57,170737.83,212386.07,18776.09,63317.94,59744.13,96143.62,1670940.01,0.431825119801877,0.11325893740494,8.32056023363759e-02,0.102180706056587,0.127105742114584,1.12368426679782e-02,3.78936045705196e-02,3.57548024719331e-02,5.75386425752053e-02,3
S0010,05,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,801656.98,203719.83,155236.09,204746.9,254075.19,27972.36,71943.05,68635.69,108352.04,1896338.13,0.422739472100369,0.107428009159949,8.18609759220525e-02,0.107969616157009,0.133982007734032,1.4750723806835e-02,3.79378808356292e-02,3.61938036862656e-02,5.71375105978595e-02,3
S0010,06,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,747025.58,195088.72,151428.19,189583.25,262498.79,17384.71,70620.63,67315.34,100566.41,1801511.62,0.414665979229154,0.108291680072538,8.40561827738863e-02,0.105235652046474,0.145710295224185,9.65006820216902e-03,3.92007629681567e-02,3.73660315330078e-02,5.58233479504284e-02,3
S0010,07,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,743215.94,195994.62,152976.44,181902.81,257390.23,14498.03,72652.74,69653.59,105025.6,1793310,0.414438072614328,0.109292102313599,8.53039574864357e-02,0.101434113455008,0.143528018022539,8.08450853449766e-03,4.05132074209144e-02,3.88407971850935e-02,5.85652229675851e-02,3
S0010,08,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,772546.66,207794.71,149945.29,192757.55,220233.49,16837.93,71879.03,72021.63,102096.63,1806112.92,0.427739955484068,0.115050785418223,8.30209940583339e-02,0.106725082283338,0.121937829889396,9.32274489238469e-03,3.97976390091933e-02,3.98765930980661e-02,5.65283758669973e-02,3
S0010,09,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,819056.87,217743.29,151470.72,206107.7,205619,17809.43,65504.13,69871.12,100538.16,1853720.42,0.441844876478191,0.117462853432882,8.17117394650052e-02,0.111185968378123,0.110922336389864,9.60739807786117e-03,3.53365746491588e-02,3.76923721863085e-02,5.42358809426073e-02,3
S0010,10,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,838939.73,226681.61,151814.41,205956.29,201775.2,16014.75,63804.7,76141.29,95213.4,1876341.38,0.447114655649709,0.120810430562481,8.09098022450477e-02,0.109764828615569,0.107536508095345,8.53509397101289e-03,3.40048461756996e-02,4.05796572050231e-02,5.07441774801129e-02,3
S0010,11,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,844559.08,233131.18,141332.39,211512.64,211471.9,19217.32,65369.16,76509.75,102152.62,1905256.04,0.443278521242741,0.12236212619486,7.41802608325546e-02,0.111015336290444,0.110993953337631,1.00864763562172e-02,3.43099082892817e-02,4.0157201128726e-02,5.36162163275441e-02,3
S0010,12,2015,1040 Coast Village Rd,Montecito,CA,93108,Existing,783325.86,226722.84,130902.79,194654.82,192532.35,16938.58,76613.74,75229.19,128071,1824991.17,0.429221726042653,0.124232294230772,7.17279032095262e-02,0.106660691404879,0.105497688517583,9.2814586056326e-03,4.19803346226601e-02,4.12216734177404e-02,7.01762299485537e-02,2
S0011,01,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,825409.19,189684.54,130725.32,238772.4,169284.02,7505.1,83690.49,56020.73,138859.19,1839950.98,0.448603902480054,0.103092170422932,7.10482623835989e-02,0.129771065966116,9.20046359061153e-02,4.07896736466316e-03,4.54851737408787e-02,3.04468600571087e-02,7.54689616785334e-02,2
S0011,02,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,771253.54,160653.43,117734.65,212218.35,171747.63,17884.04,76967.98,51866.43,128198.68,1708524.73,0.451414911623784,9.40304972934164e-02,6.89101234138999e-02,0.124211459321399,0.100523935641248,1.04675335896367e-02,4.50493801163768e-02,3.03574359149019e-02,7.50347230853369e-02,2
S0011,03,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,1014500.23,200922.5,163021.86,256076.82,222839.92,24679.29,94049.66,63964.47,166226.53,2206281.28,0.459823613243004,9.10683972263047e-02,7.38898804417178e-02,0.116067168008605,0.101002497741358,1.11859218603351e-02,4.2628136698871e-02,2.8991983288731e-02,7.53424014910737e-02,2
S0011,04,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,771128.21,155275.01,124524.15,205499.24,166985.9,12965.21,84412.75,52504.84,122418.95,1695714.26,0.45475126805857,9.15690890044175e-02,7.34346304311907e-02,0.121187422225252,9.84752584436012e-02,7.64586953464672e-03,4.97800555147776e-02,3.09632591047504e-02,7.21931476827942e-02,2
S0011,05,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,889702.98,166334.05,144029,233281.85,214494.49,31392.63,91908.32,61192.67,139608.71,1971944.7,0.451180492029011,8.43502609378448e-02,7.30390664606366e-02,0.11830040162891,0.108773075634423,1.59196299977378e-02,4.66079601522294e-02,3.10316359277215e-02,7.07974772314863e-02,2
S0011,06,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,782204.6,152529.9,133713.88,202509.81,213005.06,12672.24,94162.66,59822.67,129252.83,1779873.65,0.439471981620718,8.56970381015529e-02,7.51254899469971e-02,0.11377763247408,0.119674258900344,7.11974133669544e-03,5.29041260878265e-02,3.36106273611051e-02,7.26191041706809e-02,2
S0011,07,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,803177.91,155675.93,137287.81,213308.06,210402.02,8417.14,93335.8,60487,128227.85,1810319.52,0.443666381059626,8.59936206178675e-02,7.5836231385275e-02,0.117828956514815,0.11622369293129,4.64953280733558e-03,5.15576388415676e-02,3.34123337519998e-02,7.08316120902237e-02,2
S0011,08,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,837489.77,170796.64,139244.88,225318.56,182766.51,10394.88,102519.08,62609.5,129136.28,1860276.1,0.450196489650112,9.18125218079187e-02,7.48517276548358e-02,0.121121031442591,9.82469806498078e-02,5.58781570112092e-03,5.5109604429149e-02,3.36560255759884e-02,6.9417803088477e-02,2
S0011,09,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,806529.52,170603.78,132511.44,218335.55,155882.1,9233.54,87903.37,58825.01,123506.56,1763330.87,0.457389780739221,9.67508610564959e-02,7.51483696307092e-02,0.123819955582131,8.84020705654634e-02,5.23641941344791e-03,4.98507520599353e-02,3.33601656959593e-02,7.00416252566372e-02,2
S0011,10,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,895826.53,188552.91,141035.82,234017.78,157842.2,13826.66,89384.12,64480.35,121151.36,1906117.73,0.469974396597213,9.89198657734536e-02,7.39911379975465e-02,0.122771944417095,8.2808211431935e-02,7.25383316171137e-03,4.6893283973598e-02,3.38281046260453e-02,6.35592220214016e-02,2
S0011,11,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,936432.54,199752.6,129059.5,244933.04,175645.21,12762.82,92905.49,69638.38,126290.47,1987420.05,0.471179980296566,0.100508495926666,6.49382097156563e-02,0.123241707257608,8.83785035780433e-02,6.42180298020039e-03,4.6746781084351e-02,3.50395881333692e-02,0.06354493102754,2
S0011,12,2015,3251 De Forest Cir Ste A,Mira Loma,CA,91752,Existing,829353.43,194060.05,116946.47,235516.24,164333.56,15111.55,99805.46,65122.52,145670.47,1865919.75,0.444474329616802,0.104002355942693,6.26749730260372e-02,0.126219919157831,8.8071075939895e-02,8.09871378444866e-03,5.34886133232686e-02,3.4901029371708e-02,7.80689898373175e-02,2
